,image_name,shoes-primary-color-white,shoes-primary-color-beige,shoes-primary-color-black,shoes-primary-color-brown,shoes-primary-color-grey,shoes-primary-color-blue,shoes-primary-color-navy,shoes-primary-color-teal,shoes-primary-color-green,shoes-primary-color-olive,shoes-primary-color-pink,shoes-primary-color-red,shoes-primary-color-maroon,shoes-primary-color-purple,shoes-primary-color-orange,shoes-primary-color-yellow,shoes-secondary-color-white,shoes-secondary-color-beige,shoes-secondary-color-black,shoes-secondary-color-brown,shoes-secondary-color-grey,shoes-secondary-color-blue,shoes-secondary-color-navy,shoes-secondary-color-teal,shoes-secondary-color-green,shoes-secondary-color-olive,shoes-secondary-color-pink,shoes-secondary-color-red,shoes-secondary-color-maroon,shoes-secondary-color-purple,shoes-secondary-color-orange,shoes-secondary-color-yellow,shoes-type-boat/loafer,shoes-type-boots,shoes-type-sneakers,shoes-type-sport,shoes-type-sandals,shoes-type-dress-shoes,shoes-type-casual-shoes,shoes-others-toe-cap,shoes-others-gum-sole,shoes-others-with-logo,shoes-others-high-cut,shoes-materials-leather,shoes-materials-canvas,shoes-materials-suede,shoes-materials-rubber,bottleneck_dir,shoes-secondary-color-none
1025,static/Clothes/Shoes/shoes1920.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1920.jpg.txt,1
1026,static/Clothes/Shoes/shoes1921.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1921.jpg.txt,1
1027,static/Clothes/Shoes/shoes1922.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1922.jpg.txt,0
1028,static/Clothes/Shoes/shoes1923.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1923.jpg.txt,0
1029,static/Clothes/Shoes/shoes1924.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1924.jpg.txt,1
1030,static/Clothes/Shoes/shoes1925.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1925.jpg.txt,1
1031,static/Clothes/Shoes/shoes1926.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1926.jpg.txt,1
1032,static/Clothes/Shoes/shoes1927.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1927.jpg.txt,1
1033,static/Clothes/Shoes/shoes1928.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1928.jpg.txt,0
1034,static/Clothes/Shoes/shoes1929.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1929.jpg.txt,1
1035,static/Clothes/Shoes/shoes193.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes193.jpg.txt,0
1036,static/Clothes/Shoes/shoes1930.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1930.jpg.txt,1
1037,static/Clothes/Shoes/shoes1931.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1931.jpg.txt,1
1038,static/Clothes/Shoes/shoes1932.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1932.jpg.txt,0
1039,static/Clothes/Shoes/shoes1933.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1933.jpg.txt,0
1040,static/Clothes/Shoes/shoes1934.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1934.jpg.txt,1
1041,static/Clothes/Shoes/shoes1935.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1935.jpg.txt,1
1042,static/Clothes/Shoes/shoes1936.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1936.jpg.txt,1
1043,static/Clothes/Shoes/shoes1937.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1937.jpg.txt,1
1044,static/Clothes/Shoes/shoes1938.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1938.jpg.txt,1
1045,static/Clothes/Shoes/shoes1939.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1939.jpg.txt,0
1046,static/Clothes/Shoes/shoes194.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes194.jpg.txt,1
1047,static/Clothes/Shoes/shoes1940.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1940.jpg.txt,1
1048,static/Clothes/Shoes/shoes1941.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1941.jpg.txt,1
1049,static/Clothes/Shoes/shoes1942.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1942.jpg.txt,1
1050,static/Clothes/Shoes/shoes1943.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1943.jpg.txt,0
1051,static/Clothes/Shoes/shoes1944.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1944.jpg.txt,0
1052,static/Clothes/Shoes/shoes1945.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1945.jpg.txt,0
1053,static/Clothes/Shoes/shoes1946.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1946.jpg.txt,1
1054,static/Clothes/Shoes/shoes1947.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1947.jpg.txt,1
1055,static/Clothes/Shoes/shoes1948.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1948.jpg.txt,0
1056,static/Clothes/Shoes/shoes1949.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1949.jpg.txt,1
1057,static/Clothes/Shoes/shoes195.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes195.jpg.txt,1
1058,static/Clothes/Shoes/shoes1950.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1950.jpg.txt,0
1059,static/Clothes/Shoes/shoes1951.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1951.jpg.txt,1
1060,static/Clothes/Shoes/shoes1952.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1952.jpg.txt,1
1061,static/Clothes/Shoes/shoes1953.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1953.jpg.txt,1
1062,static/Clothes/Shoes/shoes1954.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1954.jpg.txt,1
1063,static/Clothes/Shoes/shoes1955.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1955.jpg.txt,1
1064,static/Clothes/Shoes/shoes1956.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1956.jpg.txt,1
1065,static/Clothes/Shoes/shoes1957.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1957.jpg.txt,0
1066,static/Clothes/Shoes/shoes1958.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1958.jpg.txt,1
1067,static/Clothes/Shoes/shoes1959.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1959.jpg.txt,1
1068,static/Clothes/Shoes/shoes196.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes196.jpg.txt,0
1069,static/Clothes/Shoes/shoes1960.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1960.jpg.txt,1
1070,static/Clothes/Shoes/shoes1961.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1961.jpg.txt,0
1071,static/Clothes/Shoes/shoes1962.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1962.jpg.txt,0
1072,static/Clothes/Shoes/shoes1963.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1963.jpg.txt,1
1073,static/Clothes/Shoes/shoes1964.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1964.jpg.txt,1
1074,static/Clothes/Shoes/shoes1965.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1965.jpg.txt,0
1075,static/Clothes/Shoes/shoes1966.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1966.jpg.txt,0
1076,static/Clothes/Shoes/shoes1967.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1967.jpg.txt,1
1077,static/Clothes/Shoes/shoes1968.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1968.jpg.txt,1
1078,static/Clothes/Shoes/shoes1969.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1969.jpg.txt,1
1079,static/Clothes/Shoes/shoes197.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes197.jpg.txt,1
1080,static/Clothes/Shoes/shoes1970.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1970.jpg.txt,1
1081,static/Clothes/Shoes/shoes1971.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1971.jpg.txt,1
1082,static/Clothes/Shoes/shoes1972.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1972.jpg.txt,1
1083,static/Clothes/Shoes/shoes1973.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1973.jpg.txt,0
1084,static/Clothes/Shoes/shoes1974.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1974.jpg.txt,1
1085,static/Clothes/Shoes/shoes1975.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1975.jpg.txt,0
1086,static/Clothes/Shoes/shoes1976.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1976.jpg.txt,1
1087,static/Clothes/Shoes/shoes1977.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1977.jpg.txt,1
1088,static/Clothes/Shoes/shoes1978.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1978.jpg.txt,0
1089,static/Clothes/Shoes/shoes1979.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1979.jpg.txt,1
1090,static/Clothes/Shoes/shoes198.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes198.jpg.txt,1
1091,static/Clothes/Shoes/shoes1980.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1980.jpg.txt,1
1092,static/Clothes/Shoes/shoes1981.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1981.jpg.txt,1
1093,static/Clothes/Shoes/shoes1982.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1982.jpg.txt,0
1094,static/Clothes/Shoes/shoes1983.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1983.jpg.txt,0
1095,static/Clothes/Shoes/shoes1984.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1984.jpg.txt,1
1096,static/Clothes/Shoes/shoes1985.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1985.jpg.txt,1
1097,static/Clothes/Shoes/shoes1986.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1986.jpg.txt,0
1098,static/Clothes/Shoes/shoes1987.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1987.jpg.txt,0
1099,static/Clothes/Shoes/shoes1988.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1988.jpg.txt,1
1100,static/Clothes/Shoes/shoes1989.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1989.jpg.txt,0
1101,static/Clothes/Shoes/shoes199.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes199.jpg.txt,1
1102,static/Clothes/Shoes/shoes1990.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1990.jpg.txt,1
1103,static/Clothes/Shoes/shoes1991.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1991.jpg.txt,0
1104,static/Clothes/Shoes/shoes1992.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1992.jpg.txt,1
1105,static/Clothes/Shoes/shoes1993.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1993.jpg.txt,1
1106,static/Clothes/Shoes/shoes1994.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1994.jpg.txt,1
1107,static/Clothes/Shoes/shoes1995.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,bottlenecks/Clothes/Shoes/shoes1995.jpg.txt,0
1108,static/Clothes/Shoes/shoes1996.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1996.jpg.txt,0
1109,static/Clothes/Shoes/shoes1997.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1997.jpg.txt,1
1110,static/Clothes/Shoes/shoes1998.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1998.jpg.txt,1
1111,static/Clothes/Shoes/shoes1999.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes1999.jpg.txt,1
1112,static/Clothes/Shoes/shoes2.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,bottlenecks/Clothes/Shoes/shoes2.jpg.txt,1
